"Batting_Team","Striker","Stadium","Runs","Dismissed","Balls","Bowling_Team","Season","Average","Strike_Rate"
"Mumbai Indians","Sanath Jayasuriya","Punjab Cricket Association Stadium",1,1,7,"All","All",1,14.2857142857143
"Mumbai Indians","Sanath Jayasuriya","Rajiv Gandhi International Stadium",36,1,15,"All","All",36,240
"Mumbai Indians","Sanath Jayasuriya","Sawai Mansingh Stadium",39,2,39,"All","All",19.5,100
"Mumbai Indians","Sanath Jayasuriya","St George's Park",111,3,76,"All","All",37,146.052631578947
"Mumbai Indians","Sanath Jayasuriya","SuperSport Park",9,3,15,"All","All",3,60
"Mumbai Indians","Sanath Jayasuriya","Wankhede Stadium",211,2,93,"All","All",105.5,226.881720430108
"Mumbai Indians","Sanjay Yadav","Wankhede Stadium",0,1,2,"All","All",0,0
"Mumbai Indians","Saurabh Tiwary","Brabourne Stadium",223,7,167,"All","All",31.8571428571429,133.532934131737
"Mumbai Indians","Saurabh Tiwary","Dr DY Patil Sports Academy",65,3,46,"All","All",21.6666666666667,141.304347826087
"Mumbai Indians","Saurabh Tiwary","Dubai International Cricket Stadium",50,0,40,"All","All",Inf,125
"Mumbai Indians","Saurabh Tiwary","Eden Gardens",98,2,80,"All","All",49,122.5
"Mumbai Indians","Saurabh Tiwary","Feroz Shah Kotla",61,1,37,"All","All",61,164.864864864865
"Mumbai Indians","Saurabh Tiwary","Kingsmead",6,0,4,"All","All",Inf,150
"Mumbai Indians","Saurabh Tiwary","MA Chidambaram Stadium",14,1,18,"All","All",14,77.7777777777778
"Mumbai Indians","Saurabh Tiwary","Punjab Cricket Association Stadium",21,2,15,"All","All",10.5,140
"Mumbai Indians","Saurabh Tiwary","Sawai Mansingh Stadium",15,1,9,"All","All",15,166.666666666667
"Mumbai Indians","Saurabh Tiwary","Sharjah Cricket Stadium",16,2,21,"All","All",8,76.1904761904762
"Mumbai Indians","Saurabh Tiwary","St George's Park",4,0,3,"All","All",Inf,133.333333333333
"Mumbai Indians","Saurabh Tiwary","SuperSport Park",3,1,5,"All","All",3,60
"Mumbai Indians","Saurabh Tiwary","Zayed Cricket Stadium",152,5,116,"All","All",30.4,131.034482758621
"Mumbai Indians","Shaun Pollock","Dr DY Patil Sports Academy",64,2,46,"All","All",32,139.130434782609
"Mumbai Indians","Shaun Pollock","Feroz Shah Kotla",16,1,15,"All","All",16,106.666666666667
"Mumbai Indians","Shaun Pollock","MA Chidambaram Stadium",17,1,15,"All","All",17,113.333333333333
"Mumbai Indians","Shaun Pollock","Punjab Cricket Association Stadium",22,1,21,"All","All",22,104.761904761905
"Mumbai Indians","Shaun Pollock","Sawai Mansingh Stadium",0,1,1,"All","All",0,0
"Mumbai Indians","Shaun Pollock","Wankhede Stadium",28,2,13,"All","All",14,215.384615384615
"Mumbai Indians","Shikhar Dhawan","Brabourne Stadium",143,4,108,"All","All",35.75,132.407407407407
"Mumbai Indians","Shikhar Dhawan","Dr DY Patil Sports Academy",20,3,29,"All","All",6.66666666666667,68.9655172413793
"Mumbai Indians","Shikhar Dhawan","Eden Gardens",10,1,11,"All","All",10,90.9090909090909
"Mumbai Indians","Shikhar Dhawan","Kingsmead",6,2,14,"All","All",3,42.8571428571429
"Mumbai Indians","Shikhar Dhawan","MA Chidambaram Stadium",16,1,18,"All","All",16,88.8888888888889
"Mumbai Indians","Shikhar Dhawan","Newlands",22,1,21,"All","All",22,104.761904761905
"Mumbai Indians","Shikhar Dhawan","Punjab Cricket Association Stadium",2,1,4,"All","All",2,50
"Mumbai Indians","Shikhar Dhawan","St George's Park",12,1,10,"All","All",12,120
"Mumbai Indians","Shreyas Gopal","Sardar Patel Stadium",1,0,1,"All","All",Inf,100
"Mumbai Indians","Shreyas Gopal","Wankhede Stadium",13,2,26,"All","All",6.5,50
"Mumbai Indians","Siddharth Chitnis","Feroz Shah Kotla",3,1,4,"All","All",3,75
"Mumbai Indians","Siddharth Chitnis","Wankhede Stadium",15,1,6,"All","All",15,250
"Mumbai Indians","Siddhesh Lad","Wankhede Stadium",15,1,13,"All","All",15,115.384615384615
"Mumbai Indians","Stuart Binny","Eden Gardens",8,1,5,"All","All",8,160
"Mumbai Indians","Suryakumar Yadav","Arun Jaitley Stadium",19,2,13,"All","All",9.5,146.153846153846
"Mumbai Indians","Suryakumar Yadav","Brabourne Stadium",50,2,38,"All","All",25,131.578947368421
"Mumbai Indians","Suryakumar Yadav","Dr DY Patil Sports Academy",83,2,60,"All","All",41.5,138.333333333333
"Mumbai Indians","Suryakumar Yadav","Dubai International Cricket Stadium",93,6,91,"All","All",15.5,102.197802197802
"Mumbai Indians","Suryakumar Yadav","Eden Gardens",62,2,46,"All","All",31,134.782608695652
"Mumbai Indians","Suryakumar Yadav","Feroz Shah Kotla",38,2,31,"All","All",19,122.58064516129
"Mumbai Indians","Suryakumar Yadav","Holkar Cricket Stadium",57,1,42,"All","All",57,135.714285714286
"Mumbai Indians","Suryakumar Yadav","M Chinnaswamy Stadium",47,2,33,"All","All",23.5,142.424242424242
"Mumbai Indians","Suryakumar Yadav","MA Chidambaram Stadium",225,5,161,"All","All",45,139.751552795031
"Mumbai Indians","Suryakumar Yadav","Maharashtra Cricket Association Stadium",207,3,137,"All","All",69,151.094890510949
"Mumbai Indians","Suryakumar Yadav","Punjab Cricket Association IS Bindra Stadium",11,1,6,"All","All",11,183.333333333333
"Mumbai Indians","Suryakumar Yadav","Rajiv Gandhi International Stadium",50,3,56,"All","All",16.6666666666667,89.2857142857143
"Mumbai Indians","Suryakumar Yadav","Sawai Mansingh Stadium",106,2,80,"All","All",53,132.5
"Mumbai Indians","Suryakumar Yadav","Sharjah Cricket Stadium",109,4,81,"All","All",27.25,134.567901234568
"Mumbai Indians","Suryakumar Yadav","Wankhede Stadium",457,15,337,"All","All",30.4666666666667,135.608308605341
"Mumbai Indians","Suryakumar Yadav","Zayed Cricket Stadium",422,9,260,"All","All",46.8888888888889,162.307692307692
"Mumbai Indians","Thisara Perera","Subrata Roy Sahara Stadium",0,1,4,"All","All",0,0
"Mumbai Indians","Thisara Perera","Wankhede Stadium",4,0,5,"All","All",Inf,80
"Mumbai Indians","Tilak Varma","Brabourne Stadium",69,3,57,"All","All",23,121.052631578947
"Mumbai Indians","Tilak Varma","Dr DY Patil Sports Academy",153,3,111,"All","All",51,137.837837837838
"Mumbai Indians","Tilak Varma","Maharashtra Cricket Association Stadium",74,2,50,"All","All",37,148
"Mumbai Indians","Tilak Varma","Wankhede Stadium",101,3,85,"All","All",33.6666666666667,118.823529411765
"Mumbai Indians","Tim David","Brabourne Stadium",56,1,29,"All","All",56,193.103448275862
"Mumbai Indians","Tim David","Dr DY Patil Sports Academy",34,2,21,"All","All",17,161.904761904762
"Mumbai Indians","Tim David","Wankhede Stadium",96,2,36,"All","All",48,266.666666666667
"Mumbai Indians","Tim Southee","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",4,2,7,"All","All",2,57.1428571428571
"Mumbai Indians","Tim Southee","Feroz Shah Kotla",1,0,1,"All","All",Inf,100
"Mumbai Indians","Tim Southee","Maharashtra Cricket Association Stadium",7,1,3,"All","All",7,233.333333333333
"Mumbai Indians","Tim Southee","Wankhede Stadium",25,1,11,"All","All",25,227.272727272727
"Mumbai Indians","Tirumalasetti Suman","Dr DY Patil Sports Academy",36,1,16,"All","All",36,225
"Mumbai Indians","Tirumalasetti Suman","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",5,1,9,"All","All",5,55.5555555555556
"Mumbai Indians","Tirumalasetti Suman","Eden Gardens",4,1,4,"All","All",4,100
"Mumbai Indians","Tirumalasetti Suman","Punjab Cricket Association Stadium",4,1,5,"All","All",4,80
"Mumbai Indians","Tirumalasetti Suman","Wankhede Stadium",31,4,36,"All","All",7.75,86.1111111111111
"Mumbai Indians","Trent Boult","Dubai International Cricket Stadium",0,0,3,"All","All",NA,0
"Mumbai Indians","Trent Boult","MA Chidambaram Stadium",1,0,1,"All","All",Inf,100
"Mumbai Indians","Trent Boult","Zayed Cricket Stadium",0,1,1,"All","All",0,0
"Mumbai Indians","Tristan Stubbs","Wankhede Stadium",2,2,4,"All","All",1,50
"Mumbai Indians","Tymal Mills","Brabourne Stadium",0,0,1,"All","All",NA,0
"Mumbai Indians","Tymal Mills","Maharashtra Cricket Association Stadium",0,1,2,"All","All",0,0
"Mumbai Indians","Unmukt Chand","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",0,1,4,"All","All",0,0
"Mumbai Indians","Unmukt Chand","Feroz Shah Kotla",14,1,11,"All","All",14,127.272727272727
"Mumbai Indians","Unmukt Chand","M Chinnaswamy Stadium",58,1,37,"All","All",58,156.756756756757
"Mumbai Indians","Unmukt Chand","Sardar Patel Stadium",12,1,17,"All","All",12,70.5882352941177
"Mumbai Indians","Unmukt Chand","Wankhede Stadium",18,2,18,"All","All",9,100
"Mumbai Indians","Vikrant Yeligati","Wankhede Stadium",2,1,2,"All","All",2,100
"Mumbai Indians","Vinay Kumar","Green Park",1,0,1,"All","All",Inf,100
"Mumbai Indians","Vinay Kumar","Wankhede Stadium",12,2,13,"All","All",6,92.3076923076923
"Mumbai Indians","Yogesh Takawale","Dr DY Patil Sports Academy",41,2,52,"All","All",20.5,78.8461538461538
"Mumbai Indians","Yogesh Takawale","Kingsmead",18,1,22,"All","All",18,81.8181818181818
"Mumbai Indians","Yogesh Takawale","Rajiv Gandhi International Stadium",5,0,5,"All","All",Inf,100
"Mumbai Indians","Yogesh Takawale","Sawai Mansingh Stadium",24,0,8,"All","All",Inf,300
"Mumbai Indians","Yuvraj Singh","M Chinnaswamy Stadium",23,1,12,"All","All",23,191.666666666667
"Mumbai Indians","Yuvraj Singh","Punjab Cricket Association IS Bindra Stadium",18,1,22,"All","All",18,81.8181818181818
"Mumbai Indians","Yuvraj Singh","Wankhede Stadium",57,2,41,"All","All",28.5,139.024390243902
"Mumbai Indians","Zaheer Khan","Brabourne Stadium",23,0,9,"All","All",Inf,255.555555555556
"Mumbai Indians","Zaheer Khan","Buffalo Park",2,0,2,"All","All",Inf,100
"Mumbai Indians","Zaheer Khan","Dr DY Patil Sports Academy",1,1,3,"All","All",1,33.3333333333333
"Mumbai Indians","Zaheer Khan","Dubai International Cricket Stadium",8,1,7,"All","All",8,114.285714285714
"Mumbai Indians","Zaheer Khan","Kingsmead",4,0,6,"All","All",Inf,66.6666666666667
"Mumbai Indians","Zaheer Khan","Newlands",2,1,3,"All","All",2,66.6666666666667
"Mumbai Indians","Zaheer Khan","Punjab Cricket Association Stadium",0,0,1,"All","All",NA,0
"Pune Warriors","Aaron Finch","JSCA International Stadium Complex",48,1,32,"All","All",48,150
"Pune Warriors","Aaron Finch","M Chinnaswamy Stadium",18,1,15,"All","All",18,120
"Pune Warriors","Aaron Finch","MA Chidambaram Stadium",67,1,45,"All","All",67,148.888888888889
"Pune Warriors","Aaron Finch","Punjab Cricket Association Stadium",64,1,42,"All","All",64,152.380952380952
"Pune Warriors","Aaron Finch","Sawai Mansingh Stadium",45,1,32,"All","All",45,140.625
"Pune Warriors","Aaron Finch","Shaheed Veer Narayan Singh International Stadium",37,1,33,"All","All",37,112.121212121212
"Pune Warriors","Aaron Finch","Subrata Roy Sahara Stadium",177,7,136,"All","All",25.2857142857143,130.147058823529
"Pune Warriors","Aaron Finch","Wankhede Stadium",0,1,1,"All","All",0,0
"Pune Warriors","Abhishek Jhunjhunwala","Dr DY Patil Sports Academy",10,1,15,"All","All",10,66.6666666666667
"Pune Warriors","Abhishek Jhunjhunwala","Punjab Cricket Association Stadium",0,1,3,"All","All",0,0
"Pune Warriors","Abhishek Nayar","MA Chidambaram Stadium",0,0,1,"All","All",NA,0
"Pune Warriors","Abhishek Nayar","Punjab Cricket Association Stadium",2,0,2,"All","All",Inf,100
"Pune Warriors","Abhishek Nayar","Rajiv Gandhi International Stadium",19,1,14,"All","All",19,135.714285714286
"Pune Warriors","Abhishek Nayar","Subrata Roy Sahara Stadium",39,4,49,"All","All",9.75,79.5918367346939
"Pune Warriors","Abhishek Nayar","Wankhede Stadium",6,1,7,"All","All",6,85.7142857142857
"Pune Warriors","Ajantha Mendis","Subrata Roy Sahara Stadium",2,1,4,"All","All",2,50
"Pune Warriors","Alfonso Thomas","MA Chidambaram Stadium",1,0,2,"All","All",Inf,50
"Pune Warriors","Alfonso Thomas","Subrata Roy Sahara Stadium",19,2,15,"All","All",9.5,126.666666666667
"Pune Warriors","Alfonso Thomas","Wankhede Stadium",0,0,2,"All","All",NA,0
"Pune Warriors","Ali Murtaza","M Chinnaswamy Stadium",5,1,4,"All","All",5,125
"Pune Warriors","Ali Murtaza","Subrata Roy Sahara Stadium",3,0,5,"All","All",Inf,60
"Pune Warriors","Angelo Mathews","Eden Gardens",35,1,27,"All","All",35,129.62962962963
"Pune Warriors","Angelo Mathews","Feroz Shah Kotla",6,0,2,"All","All",Inf,300
"Pune Warriors","Angelo Mathews","M Chinnaswamy Stadium",10,1,7,"All","All",10,142.857142857143
"Pune Warriors","Angelo Mathews","MA Chidambaram Stadium",27,1,22,"All","All",27,122.727272727273
"Pune Warriors","Angelo Mathews","Punjab Cricket Association Stadium",11,1,9,"All","All",11,122.222222222222
"Pune Warriors","Angelo Mathews","Rajiv Gandhi International Stadium",8,0,6,"All","All",Inf,133.333333333333
"Pune Warriors","Angelo Mathews","Sawai Mansingh Stadium",41,2,34,"All","All",20.5,120.588235294118
"Pune Warriors","Angelo Mathews","Subrata Roy Sahara Stadium",142,7,122,"All","All",20.2857142857143,116.393442622951
"Pune Warriors","Angelo Mathews","Wankhede Stadium",19,1,18,"All","All",19,105.555555555556
"Pune Warriors","Anustup Majumdar","Sawai Mansingh Stadium",9,1,8,"All","All",9,112.5
"Pune Warriors","Anustup Majumdar","Subrata Roy Sahara Stadium",78,3,68,"All","All",26,114.705882352941
"Pune Warriors","Ashish Nehra","Punjab Cricket Association Stadium",2,0,4,"All","All",Inf,50
"Pune Warriors","Ashish Nehra","Sawai Mansingh Stadium",9,0,8,"All","All",Inf,112.5
"Pune Warriors","Ashok Dinda","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,100
"Pune Warriors","Ashok Dinda","Punjab Cricket Association Stadium",2,1,5,"All","All",2,40
"Pune Warriors","Ashok Dinda","Rajiv Gandhi International Stadium",0,1,2,"All","All",0,0
"Pune Warriors","Ashok Dinda","Subrata Roy Sahara Stadium",8,1,8,"All","All",8,100
"Pune Warriors","Bhuvneshwar Kumar","Dr DY Patil Sports Academy",1,0,1,"All","All",Inf,100
"Pune Warriors","Bhuvneshwar Kumar","Eden Gardens",11,0,7,"All","All",Inf,157.142857142857
"Pune Warriors","Bhuvneshwar Kumar","M Chinnaswamy Stadium",6,1,12,"All","All",6,50
"Pune Warriors","Bhuvneshwar Kumar","MA Chidambaram Stadium",2,0,4,"All","All",Inf,50
"Pune Warriors","Bhuvneshwar Kumar","Rajiv Gandhi International Stadium",3,1,3,"All","All",3,100
"Pune Warriors","Bhuvneshwar Kumar","Sawai Mansingh Stadium",3,1,5,"All","All",3,60
"Pune Warriors","Bhuvneshwar Kumar","Subrata Roy Sahara Stadium",59,6,65,"All","All",9.83333333333333,90.7692307692308
"Pune Warriors","Bhuvneshwar Kumar","Wankhede Stadium",8,1,15,"All","All",8,53.3333333333333
"Pune Warriors","Callum Ferguson","Dr DY Patil Sports Academy",27,2,32,"All","All",13.5,84.375
"Pune Warriors","Callum Ferguson","Punjab Cricket Association Stadium",6,0,14,"All","All",Inf,42.8571428571429
"Pune Warriors","Callum Ferguson","Rajiv Gandhi International Stadium",15,0,8,"All","All",Inf,187.5
"Pune Warriors","Callum Ferguson","Sawai Mansingh Stadium",23,1,26,"All","All",23,88.4615384615385
"Pune Warriors","Callum Ferguson","Subrata Roy Sahara Stadium",15,2,24,"All","All",7.5,62.5
"Pune Warriors","Callum Ferguson","Wankhede Stadium",12,1,13,"All","All",12,92.3076923076923
"Pune Warriors","Graeme Smith","Dr DY Patil Sports Academy",42,4,51,"All","All",10.5,82.3529411764706
"Pune Warriors","Harpreet Singh","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,100
"Pune Warriors","Harpreet Singh","Sawai Mansingh Stadium",13,1,19,"All","All",13,68.4210526315789
"Pune Warriors","Harpreet Singh","Subrata Roy Sahara Stadium",6,1,6,"All","All",6,100
"Pune Warriors","Ishwar Pandey","M Chinnaswamy Stadium",0,1,2,"All","All",0,0
"Pune Warriors","Jerome Taylor","Dr DY Patil Sports Academy",1,0,2,"All","All",Inf,50
"Pune Warriors","Jerome Taylor","MA Chidambaram Stadium",2,1,1,"All","All",2,200
"Pune Warriors","Jesse Ryder","Dr DY Patil Sports Academy",146,7,87,"All","All",20.8571428571429,167.816091954023
"Pune Warriors","Jesse Ryder","Feroz Shah Kotla",86,1,58,"All","All",86,148.275862068966
"Pune Warriors","Jesse Ryder","M Chinnaswamy Stadium",85,2,56,"All","All",42.5,151.785714285714
"Pune Warriors","Jesse Ryder","MA Chidambaram Stadium",24,2,21,"All","All",12,114.285714285714
"Pune Warriors","Jesse Ryder","Punjab Cricket Association Stadium",22,2,29,"All","All",11,75.8620689655172
"Pune Warriors","Jesse Ryder","Rajiv Gandhi International Stadium",35,1,20,"All","All",35,175
"Pune Warriors","Jesse Ryder","Sawai Mansingh Stadium",19,2,14,"All","All",9.5,135.714285714286
"Pune Warriors","Jesse Ryder","Subrata Roy Sahara Stadium",119,5,109,"All","All",23.8,109.174311926605
"Pune Warriors","Jesse Ryder","Wankhede Stadium",12,1,15,"All","All",12,80
"Pune Warriors","Kane Richardson","Subrata Roy Sahara Stadium",34,2,36,"All","All",17,94.4444444444444
"Pune Warriors","Krishnakant Upadhyay","Subrata Roy Sahara Stadium",12,0,9,"All","All",Inf,133.333333333333
"Pune Warriors","Luke Wright","M Chinnaswamy Stadium",7,1,3,"All","All",7,233.333333333333
"Pune Warriors","Luke Wright","Punjab Cricket Association Stadium",34,1,10,"All","All",34,340
"Pune Warriors","Luke Wright","Shaheed Veer Narayan Singh International Stadium",19,1,18,"All","All",19,105.555555555556
"Pune Warriors","Luke Wright","Subrata Roy Sahara Stadium",46,2,29,"All","All",23,158.620689655172
"Pune Warriors","Mahesh Rawat","Subrata Roy Sahara Stadium",5,1,11,"All","All",5,45.4545454545455
"Pune Warriors","Manish Pandey","Barabati Stadium",0,1,1,"All","All",0,0
"Pune Warriors","Manish Pandey","Dr DY Patil Sports Academy",108,4,92,"All","All",27,117.391304347826
"Pune Warriors","Manish Pandey","Eden Gardens",17,1,15,"All","All",17,113.333333333333
"Pune Warriors","Manish Pandey","JSCA International Stadium Complex",66,1,47,"All","All",66,140.425531914894
"Pune Warriors","Manish Pandey","M Chinnaswamy Stadium",19,1,23,"All","All",19,82.6086956521739
"Pune Warriors","Manish Pandey","MA Chidambaram Stadium",34,3,23,"All","All",11.3333333333333,147.826086956522
"Pune Warriors","Manish Pandey","Punjab Cricket Association Stadium",28,2,33,"All","All",14,84.8484848484848
"Pune Warriors","Manish Pandey","Rajiv Gandhi International Stadium",64,2,71,"All","All",32,90.1408450704225
"Pune Warriors","Manish Pandey","Sawai Mansingh Stadium",30,1,31,"All","All",30,96.7741935483871
"Pune Warriors","Manish Pandey","Subrata Roy Sahara Stadium",159,5,135,"All","All",31.8,117.777777777778
"Pune Warriors","Manish Pandey","Wankhede Stadium",0,1,5,"All","All",0,0
"Pune Warriors","Marlon Samuels","Barabati Stadium",1,0,1,"All","All",Inf,100
"Pune Warriors","Marlon Samuels","M Chinnaswamy Stadium",34,1,20,"All","All",34,170
"Pune Warriors","Marlon Samuels","MA Chidambaram Stadium",26,1,24,"All","All",26,108.333333333333
"Pune Warriors","Marlon Samuels","Punjab Cricket Association Stadium",2,1,12,"All","All",2,16.6666666666667
"Pune Warriors","Marlon Samuels","Rajiv Gandhi International Stadium",5,1,9,"All","All",5,55.5555555555556
"Pune Warriors","Marlon Samuels","Subrata Roy Sahara Stadium",60,4,71,"All","All",15,84.5070422535211
"Pune Warriors","Marlon Samuels","Wankhede Stadium",4,1,4,"All","All",4,100
"Pune Warriors","Michael Clarke","Barabati Stadium",41,1,31,"All","All",41,132.258064516129
"Pune Warriors","Michael Clarke","Eden Gardens",1,1,2,"All","All",1,50
"Pune Warriors","Michael Clarke","Subrata Roy Sahara Stadium",56,4,61,"All","All",14,91.8032786885246
"Pune Warriors","Mitchell Marsh","Dr DY Patil Sports Academy",48,2,43,"All","All",24,111.627906976744
"Pune Warriors","Mitchell Marsh","M Chinnaswamy Stadium",24,1,23,"All","All",24,104.347826086957
"Pune Warriors","Mitchell Marsh","MA Chidambaram Stadium",2,1,4,"All","All",2,50
"Pune Warriors","Mitchell Marsh","Punjab Cricket Association Stadium",2,0,6,"All","All",Inf,33.3333333333333
"Pune Warriors","Mitchell Marsh","Rajiv Gandhi International Stadium",7,1,3,"All","All",7,233.333333333333
"Pune Warriors","Mitchell Marsh","Sawai Mansingh Stadium",35,0,21,"All","All",Inf,166.666666666667
"Pune Warriors","Mitchell Marsh","Subrata Roy Sahara Stadium",34,3,29,"All","All",11.3333333333333,117.241379310345
